stop_id,stop_name,stop_desc,platform_code,ja-Hrkt,en,zh-Hans,zh-Hant,ko,Flat,Comm Pass,Ward
430100,西京極運動公園前,西京極運動公園前(東行),,にしきょうごくうんどうこうえんまえ,Nishikyogoku Undokoen-mae (Nishikyogoku Athletic and Sports Park),西京极运动公园前,西京極運動公園前,니시쿄고쿤도코엔마에,0,1,右
430200,西京極運動公園前,西京極運動公園前(西行),,にしきょうごくうんどうこうえんまえ,Nishikyogoku Undokoen-mae (Nishikyogoku Athletic and Sports Park),西京极运动公园前,西京極運動公園前,니시쿄고쿤도코엔마에,0,1,右
431100,西京極,西京極(東行),,にしきょうごく,Nishikyogoku,西京极,西京極,니시쿄고쿠,0,1.5,右
431200,西京極,西京極(西行),,にしきょうごく,Nishikyogoku,西京极,西京極,니시쿄고쿠,0,1.5,右
431400,西京極,西京極(北行),,にしきょうごく,Nishikyogoku,西京极,西京極,니시쿄고쿠,0,1.5,右
432100,西大橋西詰,西大橋西詰(東行),,にしおおはしにしづめ,Nishiohashi Nishizume,西大桥西诘（西侧）,西大橋西詰（西側）,니시오하시니시즈메,1,2,西
432200,西大橋西詰,西大橋西詰(西行),,にしおおはしにしづめ,Nishiohashi Nishizume,西大桥西诘（西侧）,西大橋西詰（西側）,니시오하시니시즈메,1,2,西
433100,上桂御正町,上桂御正町(東行),,かみかつらみしょうちょう,Kamikatsura Mishocho,上桂御正町,上桂御正町,가미카쓰라미쇼초,1,2,西
433200,上桂御正町,上桂御正町(西行),,かみかつらみしょうちょう,Kamikatsura Mishocho,上桂御正町,上桂御正町,가미카쓰라미쇼초,1,2,西
434100,上桂前田町,上桂前田町(東行),,かみかつらまえだちょう,Kamikatsura Maedacho,上桂前田町,上桂前田町,가미카쓰라마에다초,1,2,西
434200,上桂前田町,上桂前田町(西行),,かみかつらまえだちょう,Kamikatsura Maedacho,上桂前田町,上桂前田町,가미카쓰라마에다초,1,2,西
435100,平和台町,平和台町(東行),,へいわだいちょう,Heiwadaicho,平和台町,平和台町,헤이와다이초,1,2,西
435200,平和台町,平和台町(西行),,へいわだいちょう,Heiwadaicho,平和台町,平和台町,헤이와다이초,1,2,西
436100,千代原口,千代原口(東行),,ちよはらぐち,Chiyoharaguchi,千代原口,千代原口,지요하라구치,1,2,西
436200,千代原口,千代原口(西行),,ちよはらぐち,Chiyoharaguchi,千代原口,千代原口,지요하라구치,1,2,西
436300,千代原口,千代原口(南行),,ちよはらぐち,Chiyoharaguchi,千代原口,千代原口,지요하라구치,1,2,西
436400,千代原口,千代原口(北行),,ちよはらぐち,Chiyoharaguchi,千代原口,千代原口,지요하라구치,1,2,西
437300,桂中学前,桂中学前(南行),,かつらちゅうがくまえ,Katsura Chugaku-mae,桂中学前,桂中學前,가쓰라추가쿠마에,1,2,西
437400,桂中学前,桂中学前(北行),,かつらちゅうがくまえ,Katsura Chugaku-mae,桂中学前,桂中學前,가쓰라추가쿠마에,1,2,西
438310,松尾大利町,松尾大利町(南行南詰),,まつおだいりちょう,Matsuo Dairicho,松尾大利町,松尾大利町,마쓰오다이리초,1,2,西
438320,松尾大利町,松尾大利町(南行北詰),,まつおだいりちょう,Matsuo Dairicho,松尾大利町,松尾大利町,마쓰오다이리초,1,2,西
438410,松尾大利町,松尾大利町(北行北詰),,まつおだいりちょう,Matsuo Dairicho,松尾大利町,松尾大利町,마쓰오다이리초,1,2,西
438420,松尾大利町,松尾大利町(北行南詰),,まつおだいりちょう,Matsuo Dairicho,松尾大利町,松尾大利町,마쓰오다이리초,1,2,西
439300,鈴虫寺・苔寺道,鈴虫寺・苔寺道(南行),,すずむしでら・こけでらみち,Suzumushi-dera / Kokedera-michi,铃虫寺・苔寺道,鈴虫寺・苔寺道,스즈무시데라・고케데라미치,0,1.5,西
439400,鈴虫寺・苔寺道,鈴虫寺・苔寺道(北行),,すずむしでら・こけでらみち,Suzumushi-dera / Kokedera-michi,铃虫寺・苔寺道,鈴虫寺・苔寺道,스즈무시데라・고케데라미치,0,1.5,西
440300,松室北河原町,松室北河原町(南行),A,まつむろきたかわらちょう,Matsumuro Kitakawaracho,松室北河原町,松室北河原町,마쓰무로키타카와라초,0,1,西
440400,松室北河原町,松室北河原町(北行),,まつむろきたかわらちょう,Matsumuro Kitakawaracho,松室北河原町,松室北河原町,마쓰무로키타카와라초,0,1,西
441300,西京区役所前,西京区役所前(南行),,にしきょうくやくしょまえ,Nishikyo Kuyakusho-mae (Nishikyo Ward Office),西京区役所前（西京区政府）,西京區役所前（西京區公所）,니시쿄쿠야쿠쇼마에（니시쿄 구청）,1,2,西
441400,西京区役所前,西京区役所前(北行),,にしきょうくやくしょまえ,Nishikyo Kuyakusho-mae (Nishikyo Ward Office),西京区役所前（西京区政府）,西京區役所前（西京區公所）,니시쿄쿠야쿠쇼마에（니시쿄 구청）,1,2,西
443300,一乗寺高槻町,一乗寺高槻町(南行),,いちじょうじたかつきちょう,Ichijoji Takatsukicho,一乗寺高槻町,一乗寺高槻町,이치조지타카쓰키초,0,1,左
443400,一乗寺高槻町,一乗寺高槻町(北行),,いちじょうじたかつきちょう,Ichijoji Takatsukicho,一乗寺高槻町,一乗寺高槻町,이치조지타카쓰키초,0,1,左
444300,一乗寺赤ノ宮町,一乗寺赤ノ宮町(南行),A,いちじょうじあかのみやちょう,Ichijoji Akanomiyacho,一乗寺赤之宫町,一乗寺赤之宮町,이치조지아카노미야초,0,1,左
444400,一乗寺赤ノ宮町,一乗寺赤ノ宮町(北行),,いちじょうじあかのみやちょう,Ichijoji Akanomiyacho,一乗寺赤之宫町,一乗寺赤之宮町,이치조지아카노미야초,0,1,左
445100,高野,高野(A),A,たかの,Takano,高野,高野,다카노,0,1,左
445200,高野,高野(C),C,たかの,Takano,高野,高野,다카노,0,1,左
445300,高野,高野(B),B,たかの,Takano,高野,高野,다카노,0,1,左
445400,高野,高野(D),D,たかの,Takano,高野,高野,다카노,0,1,左
446100,高野橋東詰,高野橋東詰(東行),A,たかのばしひがしづめ,Takanobashi Higashizume,高野桥东诘（东侧）,高野橋東詰（東側）,다카노바시히가시즈메,0,1,左
446200,高野橋東詰,高野橋東詰(西行),B,たかのばしひがしづめ,Takanobashi Higashizume,高野桥东诘（东侧）,高野橋東詰（東側）,다카노바시히가시즈메,0,1,左
447100,高木町,高木町(東行),A,たかぎちょう,Takagicho,高木町,高木町,다카기초,0,1,左
447200,高木町,高木町(西行),B,たかぎちょう,Takagicho,高木町,高木町,다카기초,0,1,左
448100,下鴨東本町,下鴨東本町(東行),A,しもがもひがしほんまち,Shimogamo Higashihonmachi,下鸭东本町,下鴨東本町,시모가모히가시혼마치,0,1,左
448200,下鴨東本町,下鴨東本町(西行),,しもがもひがしほんまち,Shimogamo Higashihonmachi,下鸭东本町,下鴨東本町,시모가모히가시혼마치,0,1,左
449100,一乗寺青城町,一乗寺青城町(東行),,いちじょうじあおしろちょう,Ichijoji Aoshirocho,一乗寺青城町,一乗寺青城町,이치조지아오시로초,0,1,左
449200,一乗寺青城町,一乗寺青城町(西行),,いちじょうじあおしろちょう,Ichijoji Aoshirocho,一乗寺青城町,一乗寺青城町,이치조지아오시로초,0,1,左
450100,一乗寺北大丸町,一乗寺北大丸町(東行),,いちじょうじきたおおまるちょう,Ichijoji Kitaomarucho,一乗寺北大丸町,一乗寺北大丸町,이치조지키타오마루초,0,1,左
450300,一乗寺北大丸町,一乗寺北大丸町(南行),,いちじょうじきたおおまるちょう,Ichijoji Kitaomarucho,一乗寺北大丸町,一乗寺北大丸町,이치조지키타오마루초,0,1,左
451100,田中大久保町,田中大久保町(B),B,たなかおおくぼちょう,Tanaka Okubocho,田中大久保町,田中大久保町,다나카오쿠보초,0,1,左
451300,田中大久保町,田中大久保町(A),A,たなかおおくぼちょう,Tanaka Okubocho,田中大久保町,田中大久保町,다나카오쿠보초,0,1,左
451400,田中大久保町,田中大久保町(C),C,たなかおおくぼちょう,Tanaka Okubocho,田中大久保町,田中大久保町,다나카오쿠보초,0,1,左
452300,叡電元田中,叡電元田中(南行),A,えいでんもとたなか,Eiden Mototanaka,睿电元田中,叡電元田中,에이덴모토타나카,0,1,左
452400,叡電元田中,叡電元田中(北行),B,えいでんもとたなか,Eiden Mototanaka,睿电元田中,叡電元田中,에이덴모토타나카,0,1,左
453300,京大正門前,京大正門前(南行),A,きょうだいせいもんまえ,Kyodai Seimon-mae (Kyoto University),京大正门前（京都大学）,京大正門前（京都大學）,교다이세이몬마에（교토대학）,0,1,左
453400,京大正門前,京大正門前(北行),B,きょうだいせいもんまえ,Kyodai Seimon-mae (Kyoto University),京大正门前（京都大学）,京大正門前（京都大學）,교다이세이몬마에（교토대학）,0,1,左
454300,近衛通,近衛通(南行),,このえどおり,Konoedori,近卫通,近衛通,고노에도오리,0,1,左
454400,近衛通,近衛通(北行),,このえどおり,Konoedori,近卫通,近衛通,고노에도오리,0,1,左
455110,熊野神社前,熊野神社前(B),B,くまのじんじゃまえ,Kumano Jinja-mae (Kumano-jinja Shrine),熊野神社前,熊野神社前,구마노진자마에,0,1,左
455120,熊野神社前,熊野神社前(E),E,くまのじんじゃまえ,Kumano Jinja-mae (Kumano-jinja Shrine),熊野神社前,熊野神社前,구마노진자마에,0,1,左
455210,熊野神社前,熊野神社前(D),D,くまのじんじゃまえ,Kumano Jinja-mae (Kumano-jinja Shrine),熊野神社前,熊野神社前,구마노진자마에,0,1,左
455220,熊野神社前,熊野神社前(C),C,くまのじんじゃまえ,Kumano Jinja-mae (Kumano-jinja Shrine),熊野神社前,熊野神社前,구마노진자마에,0,1,左
455300,熊野神社前,熊野神社前(A),A,くまのじんじゃまえ,Kumano Jinja-mae (Kumano-jinja Shrine),熊野神社前,熊野神社前,구마노진자마에,0,1,左
455400,熊野神社前,熊野神社前(F),F,くまのじんじゃまえ,Kumano Jinja-mae (Kumano-jinja Shrine),熊野神社前,熊野神社前,구마노진자마에,0,1,左
456100,東山二条・岡崎公園口,東山二条・岡崎公園口(C),C,ひがしやまにじょう・おかざきこうえんぐち,Higashiyama Nijo / Okazaki Koen-guchi,东山二条・冈崎公园口,東山二条・岡崎公園口,히가시야마니조・오카자키코엔구치,0,1,左
456200,東山二条・岡崎公園口,東山二条・岡崎公園口(B),B,ひがしやまにじょう・おかざきこうえんぐち,Higashiyama Nijo / Okazaki Koen-guchi,东山二条・冈崎公园口,東山二条・岡崎公園口,히가시야마니조・오카자키코엔구치,0,1,左
456300,東山二条・岡崎公園口,東山二条・岡崎公園口(A),A,ひがしやまにじょう・おかざきこうえんぐち,Higashiyama Nijo / Okazaki Koen-guchi,东山二条・冈崎公园口,東山二条・岡崎公園口,히가시야마니조・오카자키코엔구치,0,1,左
456400,東山二条・岡崎公園口,東山二条・岡崎公園口(D),D,ひがしやまにじょう・おかざきこうえんぐち,Higashiyama Nijo / Okazaki Koen-guchi,东山二条・冈崎公园口,東山二条・岡崎公園口,히가시야마니조・오카자키코엔구치,0,1,左
457300,西京極午塚町,西京極午塚町(南行),,にしきょうごくうまつかちょう,Nishikyogoku Umatsukacho,西京极午冢町,西京極午塚町,니시쿄고쿠우마쓰카초,0,1,右
457400,西京極午塚町,西京極午塚町(北行),,にしきょうごくうまつかちょう,Nishikyogoku Umatsukacho,西京极午冢町,西京極午塚町,니시쿄고쿠우마쓰카초,0,1,右
458100,中ノ橋五条,中ノ橋五条(東行),,なかのはしごじょう,Nakanohashi Gojo,中之桥五条,中之橋五条,나카노하시고조,0,1,右
458200,中ノ橋五条,中ノ橋五条(西行),,なかのはしごじょう,Nakanohashi Gojo,中之桥五条,中之橋五条,나카노하시고조,0,1,右
459100,京都リサーチパーク前,京都リサーチパーク前(東行),,きょうとりさーちぱーくまえ,Kyoto Research Park-mae,京都Research Park前（京都研究园）,京都Research Park前（京都研究園區）,교토리사치파쿠마에,0,1,下
459200,京都リサーチパーク前,京都リサーチパーク前(西行),,きょうとりさーちぱーくまえ,Kyoto Research Park-mae,京都Research Park前（京都研究园）,京都Research Park前（京都研究園區）,교토리사치파쿠마에,0,1,下
460100,五条壬生川,五条壬生川(東行),,ごじょうみぶがわ,Gojo Mibugawa,五条壬生川,五条壬生川,고조미부가와,0,1,下
460200,五条壬生川,五条壬生川(西行),,ごじょうみぶがわ,Gojo Mibugawa,五条壬生川,五条壬生川,고조미부가와,0,1,下
461100,新間ノ町二条,新間ノ町二条(東行),,しんあいのまちにじょう,Shin-ainomachi Nijo,新间之町二条,新間之町二条,신아이노마치니조,0,1,左
461200,新間ノ町二条,新間ノ町二条(西行),,しんあいのまちにじょう,Shin-ainomachi Nijo,新间之町二条,新間之町二条,신아이노마치니조,0,1,左
462100,岡崎道,岡崎道(東行),,おかざきみち,Okazaki-michi,冈崎道,岡崎道,오카자키미치,0,1,左
462200,岡崎道,岡崎道(西行),,おかざきみち,Okazaki-michi,冈崎道,岡崎道,오카자키미치,0,1,左
463100,岡崎神社前,岡崎神社前(東行),,おかざきじんじゃまえ,Okazaki Jinja-mae (Okazaki-jinja Shrine),冈崎神社前,岡崎神社前,오카자키진자마에,0,1,左
463200,岡崎神社前,岡崎神社前(西行),,おかざきじんじゃまえ,Okazaki Jinja-mae (Okazaki-jinja Shrine),冈崎神社前,岡崎神社前,오카자키진자마에,0,1,左
464200,銀閣寺前,銀閣寺前(西行),,ぎんかくじまえ,Ginkakuji-mae (Ginkakuji Temple),银阁寺前,銀閣寺前,긴카쿠지마에（은각사）,0,1,左
465400,南田町,南田町(北行),,みなみだちょう,Minamidacho,南田町,南田町,미나미다초,0,1,左
466400,法然院町,法然院町(北行),,ほうねんいんちょう,Honen-incho,法然院町,法然院町,호넨인초,0,1,左
467400,上宮ノ前町,上宮ノ前町(北行),,かみみやのまえちょう,Kamimiyanomaecho,上宫之前町,上宮之前町,가미미야노마에초,0,1,左
468400,宮ノ前町,宮ノ前町(北行),,みやのまえちょう,Miyanomaecho,宫之前町,宮之前町,미야노마에초,0,1,左
469100,一乗寺梅ノ木町,一乗寺梅ノ木町(東行),,いちじょうじうめのきちょう,Ichijoji Umenokicho,一乗寺梅之木町,一乗寺梅之木町,이치조지우메노키초,0,1,左
469200,一乗寺梅ノ木町,一乗寺梅ノ木町(西行),,いちじょうじうめのきちょう,Ichijoji Umenokicho,一乗寺梅之木町,一乗寺梅之木町,이치조지우메노키초,0,1,左
470100,一乗寺地蔵本町,一乗寺地蔵本町(東行),,いちじょうじじぞうもとちょう,Ichijoji Jizomotocho,一乗寺地蔵本町,一乗寺地蔵本町,이치조지지조모토초,0,1,左
470200,一乗寺地蔵本町,一乗寺地蔵本町(西行),,いちじょうじじぞうもとちょう,Ichijoji Jizomotocho,一乗寺地蔵本町,一乗寺地蔵本町,이치조지지조모토초,0,1,左
471300,御薗口町,御薗口町(南行),,みそのぐちちょう,Misonoguchicho,御园口町,御薗口町,미소노구치초,0,1,北
471400,御薗口町,御薗口町(北行),,みそのぐちちょう,Misonoguchicho,御园口町,御薗口町,미소노구치초,0,1,北
472300,朝露ヶ原町,朝露ヶ原町(南行),,あさつゆがはらちょう,Asatsuyugaharacho,朝露原町,朝露原町,아사쓰유가하라초,0,1,北
472400,朝露ヶ原町,朝露ヶ原町(北行),,あさつゆがはらちょう,Asatsuyugaharacho,朝露原町,朝露原町,아사쓰유가하라초,0,1,北
473100,柊野別れ,柊野別れ(東行),,ひらぎのわかれ,Hiragino-wakare,柊野别,柊野別,히라기노와카레,0,1,北
473200,柊野別れ,柊野別れ(西行),,ひらぎのわかれ,Hiragino-wakare,柊野别,柊野別,히라기노와카레,0,1,北
